GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PUMA5A,BTTRA,BTBGA,NAME_E,MNTE001,NAME_M,MNTM001
"G3000410","2007-2011",,,"Montana","30","Hill County","041",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hill County, Montana",16092,"Hill County, Montana",0
"G3000430","2007-2011",,,"Montana","30","Jefferson County","043",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jefferson County, Montana",11281,"Jefferson County, Montana",0
"G3000450","2007-2011",,,"Montana","30","Judith Basin County","045",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Judith Basin County, Montana",2061,"Judith Basin County, Montana",0
"G3000470","2007-2011",,,"Montana","30","Lake County","047",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lake County, Montana",28628,"Lake County, Montana",0
"G3000490","2007-2011",,,"Montana","30","Lewis and Clark County","049",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lewis and Clark County, Montana",62597,"Lewis and Clark County, Montana",0
"G3000510","2007-2011",,,"Montana","30","Liberty County","051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Liberty County, Montana",2300,"Liberty County, Montana",0
"G3000530","2007-2011",,,"Montana","30","Lincoln County","053",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lincoln County, Montana",19574,"Lincoln County, Montana",0
"G3000550","2007-2011",,,"Montana","30","McCone County","055",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"McCone County, Montana",1815,"McCone County, Montana",116
"G3000570","2007-2011",,,"Montana","30","Madison County","057",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Madison County, Montana",7654,"Madison County, Montana",0
"G3000590","2007-2011",,,"Montana","30","Meagher County","059",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Meagher County, Montana",1900,"Meagher County, Montana",0
"G3000610","2007-2011",,,"Montana","30","Mineral County","061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mineral County, Montana",4193,"Mineral County, Montana",0
"G3000630","2007-2011",,,"Montana","30","Missoula County","063",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Missoula County, Montana",108431,"Missoula County, Montana",0
"G3000650","2007-2011",,,"Montana","30","Musselshell County","065",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Musselshell County, Montana",4426,"Musselshell County, Montana",120
"G3000670","2007-2011",,,"Montana","30","Park County","067",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Park County, Montana",15704,"Park County, Montana",0
"G3000690","2007-2011",,,"Montana","30","Petroleum County","069",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Petroleum County, Montana",568,"Petroleum County, Montana",120
"G3000710","2007-2011",,,"Montana","30","Phillips County","071",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Phillips County, Montana",4227,"Phillips County, Montana",0
"G3000730","2007-2011",,,"Montana","30","Pondera County","073",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pondera County, Montana",6165,"Pondera County, Montana",0
"G3000750","2007-2011",,,"Montana","30","Powder River County","075",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Powder River County, Montana",1656,"Powder River County, Montana",120
"G3000770","2007-2011",,,"Montana","30","Powell County","077",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Powell County, Montana",7068,"Powell County, Montana",0
"G3000790","2007-2011",,,"Montana","30","Prairie County","079",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Prairie County, Montana",1093,"Prairie County, Montana",127
"G3000810","2007-2011",,,"Montana","30","Ravalli County","081",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ravalli County, Montana",40199,"Ravalli County, Montana",0
"G3000830","2007-2011",,,"Montana","30","Richland County","083",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Richland County, Montana",9669,"Richland County, Montana",0
"G3000850","2007-2011",,,"Montana","30","Roosevelt County","085",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Roosevelt County, Montana",10323,"Roosevelt County, Montana",0
"G3000870","2007-2011",,,"Montana","30","Rosebud County","087",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rosebud County, Montana",9200,"Rosebud County, Montana",0
"G3000890","2007-2011",,,"Montana","30","Sanders County","089",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sanders County, Montana",11421,"Sanders County, Montana",0
"G3000910","2007-2011",,,"Montana","30","Sheridan County","091",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sheridan County, Montana",3426,"Sheridan County, Montana",145
"G3000930","2007-2011",,,"Montana","30","Silver Bow County","093",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Silver Bow County, Montana",33985,"Silver Bow County, Montana",0
"G3000950","2007-2011",,,"Montana","30","Stillwater County","095",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stillwater County, Montana",9026,"Stillwater County, Montana",0
"G3000970","2007-2011",,,"Montana","30","Sweet Grass County","097",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sweet Grass County, Montana",3702,"Sweet Grass County, Montana",0
"G3000990","2007-2011",,,"Montana","30","Teton County","099",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Teton County, Montana",6103,"Teton County, Montana",0
"G3001010","2007-2011",,,"Montana","30","Toole County","101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Toole County, Montana",5176,"Toole County, Montana",0
"G3001030","2007-2011",,,"Montana","30","Treasure County","103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Treasure County, Montana",824,"Treasure County, Montana",91
"G3001050","2007-2011",,,"Montana","30","Valley County","105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Valley County, Montana",7392,"Valley County, Montana",0
"G3001070","2007-2011",,,"Montana","30","Wheatland County","107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wheatland County, Montana",2138,"Wheatland County, Montana",0
"G3001090","2007-2011",,,"Montana","30","Wibaux County","109",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wibaux County, Montana",964,"Wibaux County, Montana",127
"G3001110","2007-2011",,,"Montana","30","Yellowstone County","111",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yellowstone County, Montana",146151,"Yellowstone County, Montana",0
"G3100010","2007-2011",,,"Nebraska","31","Adams County","001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Adams County, Nebraska",31181,"Adams County, Nebraska",0
"G3100030","2007-2011",,,"Nebraska","31","Antelope County","003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Antelope County, Nebraska",6697,"Antelope County, Nebraska",0
"G3100050","2007-2011",,,"Nebraska","31","Arthur County","005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Arthur County, Nebraska",448,"Arthur County, Nebraska",75
"G3100070","2007-2011",,,"Nebraska","31","Banner County","007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Banner County, Nebraska",703,"Banner County, Nebraska",79
"G3100090","2007-2011",,,"Nebraska","31","Blaine County","009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Blaine County, Nebraska",585,"Blaine County, Nebraska",75
"G3100110","2007-2011",,,"Nebraska","31","Boone County","011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Boone County, Nebraska",5512,"Boone County, Nebraska",0
"G3100130","2007-2011",,,"Nebraska","31","Box Butte County","013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Box Butte County, Nebraska",11383,"Box Butte County, Nebraska",0
"G3100150","2007-2011",,,"Nebraska","31","Boyd County","015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Boyd County, Nebraska",2095,"Boyd County, Nebraska",0
"G3100170","2007-2011",,,"Nebraska","31","Brown County","017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Brown County, Nebraska",3153,"Brown County, Nebraska",0
"G3100190","2007-2011",,,"Nebraska","31","Buffalo County","019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Buffalo County, Nebraska",45842,"Buffalo County, Nebraska",0
"G3100210","2007-2011",,,"Nebraska","31","Burt County","021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Burt County, Nebraska",6901,"Burt County, Nebraska",0
"G3100230","2007-2011",,,"Nebraska","31","Butler County","023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Butler County, Nebraska",8360,"Butler County, Nebraska",0
"G3100250","2007-2011",,,"Nebraska","31","Cass County","025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cass County, Nebraska",25230,"Cass County, Nebraska",0
"G3100270","2007-2011",,,"Nebraska","31","Cedar County","027",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cedar County, Nebraska",8839,"Cedar County, Nebraska",0
"G3100290","2007-2011",,,"Nebraska","31","Chase County","029",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chase County, Nebraska",3937,"Chase County, Nebraska",0
"G3100310","2007-2011",,,"Nebraska","31","Cherry County","031",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cherry County, Nebraska",5750,"Cherry County, Nebraska",0
"G3100330","2007-2011",,,"Nebraska","31","Cheyenne County","033",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cheyenne County, Nebraska",10056,"Cheyenne County, Nebraska",0
"G3100350","2007-2011",,,"Nebraska","31","Clay County","035",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clay County, Nebraska",6530,"Clay County, Nebraska",0
"G3100370","2007-2011",,,"Nebraska","31","Colfax County","037",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Colfax County, Nebraska",10322,"Colfax County, Nebraska",0
"G3100390","2007-2011",,,"Nebraska","31","Cuming County","039",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cuming County, Nebraska",9194,"Cuming County, Nebraska",0
"G3100410","2007-2011",,,"Nebraska","31","Custer County","041",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Custer County, Nebraska",10962,"Custer County, Nebraska",0
"G3100430","2007-2011",,,"Nebraska","31","Dakota County","043",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dakota County, Nebraska",20802,"Dakota County, Nebraska",0
"G3100450","2007-2011",,,"Nebraska","31","Dawes County","045",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dawes County, Nebraska",9180,"Dawes County, Nebraska",0
"G3100470","2007-2011",,,"Nebraska","31","Dawson County","047",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dawson County, Nebraska",24261,"Dawson County, Nebraska",0
"G3100490","2007-2011",,,"Nebraska","31","Deuel County","049",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Deuel County, Nebraska",1967,"Deuel County, Nebraska",0
"G3100510","2007-2011",,,"Nebraska","31","Dixon County","051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dixon County, Nebraska",5996,"Dixon County, Nebraska",0
"G3100530","2007-2011",,,"Nebraska","31","Dodge County","053",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dodge County, Nebraska",36651,"Dodge County, Nebraska",0
"G3100550","2007-2011",,,"Nebraska","31","Douglas County","055",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Douglas County, Nebraska",511739,"Douglas County, Nebraska",0
"G3100570","2007-2011",,,"Nebraska","31","Dundy County","057",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dundy County, Nebraska",1988,"Dundy County, Nebraska",96
"G3100590","2007-2011",,,"Nebraska","31","Fillmore County","059",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fillmore County, Nebraska",5915,"Fillmore County, Nebraska",0
"G3100610","2007-2011",,,"Nebraska","31","Franklin County","061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Franklin County, Nebraska",3201,"Franklin County, Nebraska",0
"G3100630","2007-2011",,,"Nebraska","31","Frontier County","063",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Frontier County, Nebraska",2779,"Frontier County, Nebraska",0
"G3100650","2007-2011",,,"Nebraska","31","Furnas County","065",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Furnas County, Nebraska",4927,"Furnas County, Nebraska",0
"G3100670","2007-2011",,,"Nebraska","31","Gage County","067",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gage County, Nebraska",22423,"Gage County, Nebraska",0
"G3100690","2007-2011",,,"Nebraska","31","Garden County","069",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Garden County, Nebraska",2013,"Garden County, Nebraska",94
"G3100710","2007-2011",,,"Nebraska","31","Garfield County","071",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Garfield County, Nebraska",2105,"Garfield County, Nebraska",125
"G3100730","2007-2011",,,"Nebraska","31","Gosper County","073",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gosper County, Nebraska",2046,"Gosper County, Nebraska",0
"G3100750","2007-2011",,,"Nebraska","31","Grant County","075",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Grant County, Nebraska",671,"Grant County, Nebraska",87
"G3100770","2007-2011",,,"Nebraska","31","Greeley County","077",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Greeley County, Nebraska",2530,"Greeley County, Nebraska",0
"G3100790","2007-2011",,,"Nebraska","31","Hall County","079",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hall County, Nebraska",57748,"Hall County, Nebraska",0
"G3100810","2007-2011",,,"Nebraska","31","Hamilton County","081",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hamilton County, Nebraska",9135,"Hamilton County, Nebraska",0
"G3100830","2007-2011",,,"Nebraska","31","Harlan County","083",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Harlan County, Nebraska",3439,"Harlan County, Nebraska",0
"G3100850","2007-2011",,,"Nebraska","31","Hayes County","085",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hayes County, Nebraska",979,"Hayes County, Nebraska",96
"G3100870","2007-2011",,,"Nebraska","31","Hitchcock County","087",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hitchcock County, Nebraska",2910,"Hitchcock County, Nebraska",0
"G3100890","2007-2011",,,"Nebraska","31","Holt County","089",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Holt County, Nebraska",10437,"Holt County, Nebraska",0
"G3100910","2007-2011",,,"Nebraska","31","Hooker County","091",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hooker County, Nebraska",718,"Hooker County, Nebraska",91
"G3100930","2007-2011",,,"Nebraska","31","Howard County","093",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard County, Nebraska",6298,"Howard County, Nebraska",0
"G3100950","2007-2011",,,"Nebraska","31","Jefferson County","095",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jefferson County, Nebraska",7619,"Jefferson County, Nebraska",0
"G3100970","2007-2011",,,"Nebraska","31","Johnson County","097",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Johnson County, Nebraska",5200,"Johnson County, Nebraska",0
"G3100990","2007-2011",,,"Nebraska","31","Kearney County","099",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kearney County, Nebraska",6548,"Kearney County, Nebraska",0
"G3101010","2007-2011",,,"Nebraska","31","Keith County","101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Keith County, Nebraska",8342,"Keith County, Nebraska",0
"G3101030","2007-2011",,,"Nebraska","31","Keya Paha County","103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Keya Paha County, Nebraska",763,"Keya Paha County, Nebraska",92
"G3101050","2007-2011",,,"Nebraska","31","Kimball County","105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kimball County, Nebraska",3794,"Kimball County, Nebraska",0
"G3101070","2007-2011",,,"Nebraska","31","Knox County","107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Knox County, Nebraska",8707,"Knox County, Nebraska",0
"G3101090","2007-2011",,,"Nebraska","31","Lancaster County","109",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lancaster County, Nebraska",282931,"Lancaster County, Nebraska",0
"G3101110","2007-2011",,,"Nebraska","31","Lincoln County","111",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lincoln County, Nebraska",36199,"Lincoln County, Nebraska",0
"G3101130","2007-2011",,,"Nebraska","31","Logan County","113",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Logan County, Nebraska",717,"Logan County, Nebraska",101
"G3101150","2007-2011",,,"Nebraska","31","Loup County","115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Loup County, Nebraska",669,"Loup County, Nebraska",93
"G3101170","2007-2011",,,"Nebraska","31","McPherson County","117",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"McPherson County, Nebraska",411,"McPherson County, Nebraska",85
"G3101190","2007-2011",,,"Nebraska","31","Madison County","119",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Madison County, Nebraska",34618,"Madison County, Nebraska",0
"G3101210","2007-2011",,,"Nebraska","31","Merrick County","121",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Merrick County, Nebraska",7768,"Merrick County, Nebraska",0
"G3101230","2007-2011",,,"Nebraska","31","Morrill County","123",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Morrill County, Nebraska",5052,"Morrill County, Nebraska",0
"G3101250","2007-2011",,,"Nebraska","31","Nance County","125",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Nance County, Nebraska",3742,"Nance County, Nebraska",0
"G3101270","2007-2011",,,"Nebraska","31","Nemaha County","127",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Nemaha County, Nebraska",7243,"Nemaha County, Nebraska",0
"G3101290","2007-2011",,,"Nebraska","31","Nuckolls County","129",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Nuckolls County, Nebraska",4538,"Nuckolls County, Nebraska",0
"G3101310","2007-2011",,,"Nebraska","31","Otoe County","131",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Otoe County, Nebraska",15751,"Otoe County, Nebraska",0
"G3101330","2007-2011",,,"Nebraska","31","Pawnee County","133",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pawnee County, Nebraska",2752,"Pawnee County, Nebraska",0
"G3101350","2007-2011",,,"Nebraska","31","Perkins County","135",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Perkins County, Nebraska",2966,"Perkins County, Nebraska",0
"G3101370","2007-2011",,,"Nebraska","31","Phelps County","137",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Phelps County, Nebraska",9190,"Phelps County, Nebraska",0
"G3101390","2007-2011",,,"Nebraska","31","Pierce County","139",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pierce County, Nebraska",7267,"Pierce County, Nebraska",0
"G3101410","2007-2011",,,"Nebraska","31","Platte County","141",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Platte County, Nebraska",31963,"Platte County, Nebraska",0
"G3101430","2007-2011",,,"Nebraska","31","Polk County","143",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Polk County, Nebraska",5393,"Polk County, Nebraska",0
"G3101450","2007-2011",,,"Nebraska","31","Red Willow County","145",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Red Willow County, Nebraska",11039,"Red Willow County, Nebraska",0
"G3101470","2007-2011",,,"Nebraska","31","Richardson County","147",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Richardson County, Nebraska",8396,"Richardson County, Nebraska",0
"G3101490","2007-2011",,,"Nebraska","31","Rock County","149",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rock County, Nebraska",1601,"Rock County, Nebraska",92
"G3101510","2007-2011",,,"Nebraska","31","Saline County","151",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Saline County, Nebraska",14170,"Saline County, Nebraska",0
"G3101530","2007-2011",,,"Nebraska","31","Sarpy County","153",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sarpy County, Nebraska",155874,"Sarpy County, Nebraska",0
"G3101550","2007-2011",,,"Nebraska","31","Saunders County","155",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Saunders County, Nebraska",20635,"Saunders County, Nebraska",0
"G3101570","2007-2011",,,"Nebraska","31","Scotts Bluff County","157",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scotts Bluff County, Nebraska",36729,"Scotts Bluff County, Nebraska",0
"G3101590","2007-2011",,,"Nebraska","31","Seward County","159",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Seward County, Nebraska",16639,"Seward County, Nebraska",0
"G3101610","2007-2011",,,"Nebraska","31","Sheridan County","161",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sheridan County, Nebraska",5488,"Sheridan County, Nebraska",0
"G3101630","2007-2011",,,"Nebraska","31","Sherman County","163",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sherman County, Nebraska",3134,"Sherman County, Nebraska",0
"G3101650","2007-2011",,,"Nebraska","31","Sioux County","165",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sioux County, Nebraska",1336,"Sioux County, Nebraska",79
"G3101670","2007-2011",,,"Nebraska","31","Stanton County","167",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stanton County, Nebraska",6167,"Stanton County, Nebraska",0
"G3101690","2007-2011",,,"Nebraska","31","Thayer County","169",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thayer County, Nebraska",5231,"Thayer County, Nebraska",0
"G3101710","2007-2011",,,"Nebraska","31","Thomas County","171",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thomas County, Nebraska",737,"Thomas County, Nebraska",102
"G3101730","2007-2011",,,"Nebraska","31","Thurston County","173",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thurston County, Nebraska",6920,"Thurston County, Nebraska",0
"G3101750","2007-2011",,,"Nebraska","31","Valley County","175",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Valley County, Nebraska",4253,"Valley County, Nebraska",0
"G3101770","2007-2011",,,"Nebraska","31","Washington County","177",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Washington County, Nebraska",20199,"Washington County, Nebraska",0
"G3101790","2007-2011",,,"Nebraska","31","Wayne County","179",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wayne County, Nebraska",9530,"Wayne County, Nebraska",0
"G3101810","2007-2011",,,"Nebraska","31","Webster County","181",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Webster County, Nebraska",3802,"Webster County, Nebraska",0
"G3101830","2007-2011",,,"Nebraska","31","Wheeler County","183",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wheeler County, Nebraska",696,"Wheeler County, Nebraska",97
"G3101850","2007-2011",,,"Nebraska","31","York County","185",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"York County, Nebraska",13804,"York County, Nebraska",0
"G3200010","2007-2011",,,"Nevada","32","Churchill County","001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Churchill County, Nevada",24904,"Churchill County, Nevada",0
"G3200030","2007-2011",,,"Nevada","32","Clark County","003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clark County, Nevada",1928695,"Clark County, Nevada",0
"G3200050","2007-2011",,,"Nevada","32","Douglas County","005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Douglas County, Nevada",47058,"Douglas County, Nevada",0
"G3200070","2007-2011",,,"Nevada","32","Elko County","007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Elko County, Nevada",48390,"Elko County, Nevada",0
"G3200090","2007-2011",,,"Nevada","32","Esmeralda County","009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Esmeralda County, Nevada",897,"Esmeralda County, Nevada",138
"G3200110","2007-2011",,,"Nevada","32","Eureka County","011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Eureka County, Nevada",1778,"Eureka County, Nevada",138
"G3200130","2007-2011",,,"Nevada","32","Humboldt County","013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Humboldt County, Nevada",16249,"Humboldt County, Nevada",0
"G3200150","2007-2011",,,"Nevada","32","Lander County","015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lander County, Nevada",5651,"Lander County, Nevada",0
"G3200170","2007-2011",,,"Nevada","32","Lincoln County","017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lincoln County, Nevada",5177,"Lincoln County, Nevada",0
